category,variable,variable_label,upskilling_mean,upskilling_std,reskilling_mean,reskilling_std,cohens_d,t_statistic,p_value,significance
other,p_size_coarse2,p_participated_coarse==     2.0000,0.6532258064516129,0.4778739303543901,0.6054421768707483,0.49042647263197625,-0.09857840115058161,0.8102623512028997,0.41852069578143614,
targeting,p_criteria_assmskills,Criteria - Pre-assessment of knowledge/skills,0.75,0.4347693622112274,0.7891156673431396,0.4093311131000519,0.09287747740745544,-0.7578222922767626,0.44925601146422145,
funding,p_fund_wrk,Employee,16.44354820251465,12.729393005371094,17.768707275390625,16.12114715576172,0.09034405648708344,-0.7557272970559445,0.45047672500494185,
other,p_challenge_convincingemployees,Challenge - Convincing eligible employees to apply,0.16935484111309052,0.37658658623695374,0.20408163964748383,0.4044068157672882,0.08860433101654053,-0.7310922505950622,0.46536545691382325,
other,p_adv_resp_match,p_adv_resp_match,0.6774193644523621,0.4693601727485657,0.6394557952880859,0.4817999601364136,-0.07972989976406097,0.6553505257682807,0.5128138950832123,
other,p_size_coarse1,p_participated_coarse==     1.0000,0.20967741935483872,0.4087298101403311,0.23809523809523808,0.42737384317068816,0.0678307525777907,-0.5584195178930058,0.577029869114936,
program_structure,p_eligibility,p_eligibility,63.314517974853516,16.67887306213379,62.25850296020508,18.316131591796875,-0.06004718318581581,0.49639986115117873,0.6200201202563287,
other,p_size_coarse3,p_participated_coarse==     3.0000,0.13709677419354838,0.3453448240080983,0.1564625850340136,0.36453536333911235,0.05441532147041432,-0.44833727007848817,0.6542756399277541,
other,p_challenge_scaling,Challenge - Scaling-up the program,0.16935484111309052,0.37658658623695374,0.14965985715389252,0.3579573333263397,-0.05372438207268715,0.43871342491941867,0.6612385801905094,
other,p_challenge_determreturn,Challenge - Determining financial returns of programs relative to other policies,0.09677419066429138,0.29684942960739136,0.08163265138864517,0.2747403383255005,-0.05311654880642891,0.43276973016829623,0.6655500546007681,
other,p_compfull,p_compfull,0.7096773982048035,0.4557526409626007,0.6870748400688171,0.46526941657066345,-0.04903555288910866,0.40286580162202995,0.6873741691185269,
other,p_oja,p_oja,0.8467742204666138,0.3616662919521332,0.8639456033706665,0.34401845932006836,0.04875496029853821,-0.3981570437185931,0.6908456039392128,
other,p_resp_top,p_resp_top,0.2983871102333069,0.45940646529197693,0.2789115607738495,0.4499971568584442,-0.04286711663007736,0.3509487211096566,0.7259115880764204,
other,p_challenge_learning,Challenge - Ensuring that participants learned new skills,0.39516130089759827,0.49086862802505493,0.41496598720550537,0.49440065026283264,0.0401889942586422,-0.3298050014812634,0.7418108723681764,
other,p_challenge_effectiveness,Challenge - Monitoring the effectiveness of the program,0.1854838728904724,0.39026644825935364,0.17006802558898926,0.37697696685791016,-0.04023861885070801,0.3290384270525197,0.7423934681134583,
funding,p_fund_org,Employer,46.15322494506836,33.7352294921875,47.32653045654297,31.959556579589844,0.035789601504802704,-0.2921751196290164,0.7703892998984824,
other,p_cha_scale,p_cha_scale,0.3467741906642914,0.47787395119667053,0.3333333432674408,0.4730161726474762,-0.02828202024102211,0.23174869555495417,0.8169151818006982,
other,p_participated_Fewer than 50,p_participated_Fewer than 50,0.0,0.0,0.061224489795918366,0.24056126710623735,0.3454611259313049,-0.25450684780804816,0.8413442409383257,
funding,p_challenge_funding,Challenge - Finding adequate resources to fund the program,0.016129031777381897,0.12648281455039978,0.013605441898107529,0.11624222248792648,-0.02085055224597454,0.1697798067677189,0.865319169971392,
other,p_cha_during,p_cha_during,0.8225806355476379,0.3835729956626892,0.8299319744110107,0.37697696685791016,0.01934526115655899,-0.15842284492567588,0.8742466891450461,
program_structure,p_part_exp,p_part_exp,69.45967864990234,19.44364356994629,69.1292495727539,19.925983428955078,-0.01676717773079872,0.13780063399159895,0.890503286583601,
other,p_participated_2023_10000 - 49999,p_participated_2023_10000 - 49999,0.0,0.0,0.027210884353741496,0.1632536572118621,0.226245239352711,-0.16667855911141166,0.8948557202469213,
other,p_participated_coarse,p_participated_coarse,1.9274193048477173,0.5867561101913452,1.9183673858642578,0.6249405741691589,-0.014893448911607265,0.12280316746824882,0.9023557311379814,
other,p_challenge_other,Challenge - Other,0.008064515888690948,0.08980265259742737,0.006802720949053764,0.0824786126613617,-0.014688251540064812,0.11959554907040544,0.9048986146960366,
program_structure,p_duration_ greater 12 months,p_duration_ greater 12 months,0.0,0.0,0.02040816326530612,0.14187529518897737,0.19525261270067526,-0.14384578539993537,0.9090488133481192,
other,p_cont_investment_Not at all likely,p_cont_investment_Not at all likely,0.0,0.0,0.02040816326530612,0.14187529518897737,0.19525261270067526,-0.14384578539993537,0.9090488133481192,
program_design,p_responsibility_Internal Academy,p_responsibility_Internal Academy,0.016129032258064516,0.1264828127237176,0.0,0.0,-0.18858206191790303,0.1275195570903054,0.9192543215705575,
other,p_effectiveness_Not Effective,p_effectiveness_Not Effective,0.0,0.0,0.013605442176870748,0.11624222217746524,0.15887240479072443,-0.11704389267524089,0.9258250295037931,
targeting,p_criteria_jobtitle,Criteria - Job Title,0.6854838728904724,0.46620655059814453,0.680272102355957,0.4679655134677887,-0.011156236752867699,0.09152545994894508,0.9271451006745317,
other,p_year_end_2019,p_year_end_2019,0.008064516129032258,0.08980265101338748,0.0,0.0,-0.1328044848979949,0.08980265101338741,0.942982800563208,
program_structure,p_hourstrained_greater 500 hours,p_hourstrained_greater 500 hours,0.008064516129032258,0.08980265101338748,0.0,0.0,-0.1328044848979949,0.08980265101338741,0.942982800563208,
other,p_cost_greater $10_000,p_cost_greater $10_000,0.0,0.0,0.006802721088435374,0.08247860988423224,0.11195436854157095,-0.08247860988423227,0.9476110671783531,
program_design,p_advocacy_Unclear who is the primary advocate,p_advocacy_Unclear who is the primary advocate,0.0,0.0,0.006802721088435374,0.08247860988423224,0.11195436854157095,-0.08247860988423225,0.9476110671783532,
other,p_participated_10000 - 49999,p_participated_10000 - 49999,0.0,0.0,0.006802721088435374,0.08247860988423224,0.11195436854157095,-0.08247860988423225,0.9476110671783532,
other,p_participated_2023_100000 or more,p_participated_2023_100000 or more,0.0,0.0,0.006802721088435374,0.08247860988423224,0.11195436854157095,-0.08247860988423225,0.9476110671783532,
other,p_effect_reverse,p_effect_reverse,2.588709592819214,0.4940639138221741,2.59183669090271,0.5202094316482544,0.006150603760033846,-0.050665076516060274,0.9596305420279247,
funding,p_adequatefund_Overfunded,p_adequatefund_Overfunded,0.18548387096774194,0.39026643981603437,0.25170068027210885,0.43547387847625313,0.1593996626186488,-0.11323739548213427,,
funding,p_adequatefund_Adequate funding,p_adequatefund_Adequate funding,0.7903225806451613,0.4087298101403311,0.7074829931972789,0.4564737438433635,-0.19030758005510343,0.13519928748092527,,
funding,p_adequatefund_Underfunded,p_adequatefund_Underfunded,0.024193548387096774,0.15427299619963394,0.04081632653061224,0.19854094572374473,0.0925245150505591,-0.06611209964790535,,
funding,p_adequatefunddummy_Not adequately funded,p_adequatefunddummy_Not adequately funded,0.20967741935483872,0.4087298101403311,0.2925170068027211,0.4564737438433635,0.19030758005510348,-0.1351992874809253,,
funding,p_adequatefunddummy_Adequately funded,p_adequatefunddummy_Adequately funded,0.7903225806451613,0.4087298101403311,0.7074829931972789,0.4564737438433635,-0.19030758005510343,0.13519928748092527,,
program_structure,p_hourstrained_less 10 hours,p_hourstrained_less 10 hours,0.008064516129032258,0.08980265101338748,0.034013605442176874,0.18188382512203038,0.17638721530170207,-0.12792547344991426,,
program_structure,p_hourstrained_10 - 49 hours,p_hourstrained_10 - 49 hours,0.1935483870967742,0.39668175187900956,0.19727891156462585,0.3993051461698325,0.009370640232213913,-0.006627910154500987,,
program_structure,p_hourstrained_50 - 99 hours,p_hourstrained_50 - 99 hours,0.5725806451612904,0.49671092338598966,0.3469387755102041,0.4776234147975515,-0.46385980778903485,0.3274487659795022,,
program_structure,p_hourstrained_100 - 199 hours,p_hourstrained_100 - 199 hours,0.20161290322580644,0.40283222333541835,0.2857142857142857,0.45329841391162456,0.19515040735953476,-0.13868352565830214,,
program_structure,p_hourstrained_200 - 499 hours,p_hourstrained_200 - 499 hours,0.016129032258064516,0.1264828127237176,0.1360544217687075,0.34401847239174876,0.44834224675147916,-0.3271883107703718,,
program_structure,p_duration_less 1 month,p_duration_less 1 month,0.12096774193548387,0.3274126690608144,0.08843537414965986,0.2848977242110697,-0.10663772430598625,0.07495742896246599,,
program_structure,p_duration_2 - 6 months,p_duration_2 - 6 months,0.7338709677419355,0.44372537774798554,0.6258503401360545,0.48555693702422714,-0.23135967606137672,0.1642231781193738,,
program_structure,p_duration_7 - 12 months,p_duration_7 - 12 months,0.14516129032258066,0.35369244797941485,0.2653061224489796,0.44300546723867273,0.2969318613677359,-0.21194074751722003,,
program_structure,p_comphours_Entirely compensated hours,p_comphours_Entirely compensated hours,0.7096774193548387,0.45575263488148504,0.6870748299319728,0.465269418024041,-0.049035619852891246,0.03470403573071339,,
program_structure,p_comphours_Partly compensated hours,p_comphours_Partly compensated hours,0.27419354838709675,0.44791676196487124,0.2925170068027211,0.4564737438433635,0.0404865702034535,-0.028651476778425077,,
program_structure,p_comphours_Uncompensated hours,p_comphours_Uncompensated hours,0.016129032258064516,0.1264828127237176,0.02040816326530612,0.14187529518897737,0.03168436802269288,-0.02251347999633263,,
program_design,p_advocacy_Board of Directors,p_advocacy_Board of Directors,0.016129032258064516,0.12648281272371759,0.034013605442176874,0.18188382512203038,0.11250570788257369,-0.08072869834934944,,
program_design,p_advocacy_C-Suite Leaders excluding HR,p_advocacy_C-Suite Leaders excluding HR,0.2903225806451613,0.4557526348814851,0.12244897959183673,0.3289243403796033,-0.42820397668897603,0.2986802008834965,,
program_design,p_advocacy_HR Leaders,p_advocacy_HR Leaders,0.5645161290322581,0.49783164757901366,0.6938775510204082,0.46245688281740854,0.2700902556376982,-0.1903809831946239,,
program_design,p_advocacy_Business Unit/Subsidiary/Function Leaders,p_advocacy_Business Unit/Subsidiary/Function Leaders,0.06451612903225806,0.24666673754792323,0.034013605442176874,0.18188382512203038,-0.14256594989242763,0.09952733684680823,,
program_design,p_advocacy_Middle Managers and/or front-line supervisors,p_advocacy_Middle Managers and/or front-line supervisors,0.056451612903225805,0.23172802093927766,0.10204081632653061,0.303736860644864,0.16688554995195265,-0.11933121655354355,,
program_design,p_advocacy_Employees (salaried and/or hourly wage),p_advocacy_Employees (salaried and/or hourly wage),0.008064516129032258,0.08980265101338748,0.006802721088435374,0.08247860988423224,-0.014688254119169792,0.010348411278627142,,
program_design,p_advocacy_hier_Top Management,p_advocacy_hier_Top Management,0.3064516129032258,0.46288981559275116,0.1564625850340136,0.36453536333911235,-0.3636726649754387,0.2545651926427812,,
program_design,p_advocacy_hier_HR,p_advocacy_hier_HR,0.5645161290322581,0.49783164757901366,0.6938775510204082,0.46245688281740854,0.2700902556376982,-0.1903809831946239,,
program_design,p_advocacy_hier_BU and Middle Management,p_advocacy_hier_BU and Middle Management,0.12096774193548387,0.32741266906081434,0.1360544217687075,0.34401847239174876,0.04483049476565671,-0.0317668688289508,,
program_design,p_advocacy_hier_Employees and Others,p_advocacy_hier_Employees and Others,0.008064516129032258,0.08980265101338748,0.013605442176870748,0.11624222217746524,0.05277962684672777,-0.03772151564462532,,
program_design,p_responsibility_Board of Directors,p_responsibility_Board of Directors,0.024193548387096774,0.15427299619963397,0.04081632653061224,0.1985409457237447,0.0925245150505591,-0.06611209964790535,,
program_design,p_responsibility_C-Suite Leaders_ excluding HR,p_responsibility_C-Suite Leaders_ excluding HR,0.27419354838709675,0.44791676196487124,0.23809523809523808,0.4273738431706882,-0.0826262038279156,0.05830825247683381,,
program_design,p_responsibility_HR Leaders,p_responsibility_HR Leaders,0.5161290322580645,0.5017671368653793,0.5918367346938775,0.4931739813712738,0.15229211224319572,-0.10760723874780087,,
program_design,p_responsibility_Business Unit/Subsidiary/Function Leaders,p_responsibility_Business Unit/Subsidiary/Function Leaders,0.08064516129032258,0.2733940303482412,0.061224489795918366,0.24056126710623735,-0.07583330337333907,0.05332974701934567,,
program_design,p_responsibility_Middle Managers and/or front-line supervisors,p_responsibility_Middle Managers and/or front-line supervisors,0.056451612903225805,0.23172802093927766,0.061224489795918366,0.24056126710623735,0.02017590562601514,-0.01428930773820555,,
program_design,p_responsibility_Employees (salaried and/or hourly wage),p_responsibility_Employees (salaried and/or hourly wage),0.03225806451612903,0.17740147252703414,0.006802721088435374,0.08247860988423224,-0.1893001466837814,0.13011489460505943,,
program_design,p_responsibility_hier_Top Management,p_responsibility_hier_Top Management,0.29838709677419356,0.4594064518073669,0.2789115646258503,0.44999715258109896,-0.042867081271293746,0.03028477940826719,,
program_design,p_responsibility_hier_HR,p_responsibility_hier_HR,0.5161290322580645,0.5017671368653793,0.5918367346938775,0.4931739813712738,0.15229211224319572,-0.10760723874780087,,
program_design,p_responsibility_hier_BU and Middle Management,p_responsibility_hier_BU and Middle Management,0.13709677419354838,0.3453448240080983,0.12244897959183673,0.3289243403796033,-0.043525707869450994,0.030713209002661165,,
program_design,p_responsibility_hier_Employees and Others,p_responsibility_hier_Employees and Others,0.04838709677419355,0.21545333977632156,0.006802721088435374,0.08247860988423224,-0.26343639539188346,0.18025240607678455,,
targeting,p_criteria_other,Criteria - Other,0.0,0.0,0.0,0.0,0.0,,,
targeting,p_targetemp_c_Not Selected,p_targetemp_c_Not Selected,0.7338709677419355,0.44372537774798554,0.7687074829931972,0.423100545239518,0.08051832573964184,-0.056819173677092424,,
targeting,p_targetemp_c_Selected,p_targetemp_c_Selected,0.2661290322580645,0.44372537774798554,0.23129251700680273,0.423100545239518,-0.0805183257396419,0.05681917367709247,,
targeting,p_targetemp_bul_Not Selected,p_targetemp_bul_Not Selected,0.46774193548387094,0.5009825122463969,0.5782312925170068,0.4955302966565035,0.22185249176214827,-0.15680000007059489,,
targeting,p_targetemp_bul_Selected,p_targetemp_bul_Selected,0.532258064516129,0.500982512246397,0.4217687074829932,0.4955302966565035,-0.22185249176214814,0.15680000007059483,,
targeting,p_targetemp_mm_Not Selected,p_targetemp_mm_Not Selected,0.5080645161290323,0.5019631013863693,0.2789115646258503,0.44999715258109896,-0.48297093106331346,0.3399190657957731,,
targeting,p_targetemp_mm_Selected,p_targetemp_mm_Selected,0.49193548387096775,0.5019631013863693,0.7210884353741497,0.44999715258109896,0.48297093106331346,-0.3399190657957731,,
targeting,p_targetemp_emp_Not Selected,p_targetemp_emp_Not Selected,0.7419354838709677,0.43934481415231036,0.6598639455782312,0.47537438222964457,-0.178707457417897,0.12678945715632609,,
targeting,p_targetemp_emp_Selected,p_targetemp_emp_Selected,0.25806451612903225,0.43934481415231036,0.3401360544217687,0.47537438222964457,0.1787074574178969,-0.126789457156326,,
targeting,p_targetfunc_leg_Not Selected,p_targetfunc_leg_Not Selected,0.967741935483871,0.17740147252703414,0.9115646258503401,0.2848977242110697,-0.23237678581205687,0.16738574890179592,,
targeting,p_targetfunc_leg_Selected,p_targetfunc_leg_Selected,0.03225806451612903,0.17740147252703414,0.08843537414965986,0.2848977242110697,0.2323767858120568,-0.1673857489017959,,
targeting,p_targetfunc_hr_Not Selected,p_targetfunc_hr_Not Selected,0.24193548387096775,0.4299927725226497,0.2789115646258503,0.44999715258109896,0.08385306306130108,-0.05940814459350248,,
targeting,p_targetfunc_hr_Selected,p_targetfunc_hr_Selected,0.7580645161290323,0.4299927725226497,0.7210884353741497,0.44999715258109896,-0.08385306306130108,0.05940814459350248,,
targeting,p_targetfunc_adm_Not Selected,p_targetfunc_adm_Not Selected,0.8306451612903226,0.37658659902041447,0.7074829931972789,0.45647374384336353,-0.29197320372808444,0.20812684152568253,,
targeting,p_targetfunc_adm_Selected,p_targetfunc_adm_Selected,0.1693548387096774,0.37658659902041447,0.2925170068027211,0.45647374384336353,0.2919732037280844,-0.20812684152568248,,
targeting,p_targetfunc_it_Not Selected,p_targetfunc_it_Not Selected,0.7741935483870968,0.41980850604371533,0.54421768707483,0.4997436674032821,-0.49467602685359746,0.35235964485712745,,
targeting,p_targetfunc_it_Selected,p_targetfunc_it_Selected,0.22580645161290322,0.41980850604371533,0.4557823129251701,0.4997436674032821,0.49467602685359763,-0.35235964485712756,,
targeting,p_targetfunc_op_Not Selected,p_targetfunc_op_Not Selected,0.6935483870967742,0.46288981559275116,0.7755102040816326,0.41867236949356396,0.1865128844072831,-0.13131913188835123,,
targeting,p_targetfunc_op_Selected,p_targetfunc_op_Selected,0.3064516129032258,0.46288981559275116,0.22448979591836735,0.41867236949356396,-0.1865128844072833,0.13131913188835137,,
targeting,p_targetfunc_mrksal_Not Selected,p_targetfunc_mrksal_Not Selected,0.782258064516129,0.4143853096983343,0.7619047619047619,0.42737384317068816,-0.04828956168797717,0.03419088524037125,,
targeting,p_targetfunc_mrksal_Selected,p_targetfunc_mrksal_Selected,0.21774193548387097,0.41438530969833426,0.23809523809523808,0.42737384317068816,0.04828956168797711,-0.034190885240371206,,
targeting,p_targetfunc_rd_Not Selected,p_targetfunc_rd_Not Selected,0.9193548387096774,0.2733940303482412,0.8367346938775511,0.37087117592306407,-0.25044496053647425,0.17931700013278543,,
targeting,p_targetfunc_rd_Selected,p_targetfunc_rd_Selected,0.08064516129032258,0.2733940303482412,0.16326530612244897,0.37087117592306407,0.25044496053647447,-0.1793170001327856,,
targeting,p_targetfunc_accfin_Not Selected,p_targetfunc_accfin_Not Selected,0.9435483870967742,0.23172802093927763,0.6462585034013606,0.47976479808903877,-0.7689316153112864,0.5579801475462857,,
targeting,p_targetfunc_accfin_Selected,p_targetfunc_accfin_Selected,0.056451612903225805,0.23172802093927763,0.35374149659863946,0.47976479808903877,0.7689316153112864,-0.5579801475462857,,
targeting,p_targetfunc_cust_Not Selected,p_targetfunc_cust_Not Selected,0.9435483870967742,0.23172802093927763,0.8027210884353742,0.3993051461698325,-0.42251821803706235,0.30503652590671765,,
targeting,p_targetfunc_cust_Selected,p_targetfunc_cust_Selected,0.056451612903225805,0.23172802093927763,0.19727891156462585,0.3993051461698325,0.4225182180370622,-0.30503652590671754,,
other,p_participated_50 - 99,p_participated_50 - 99,0.20967741935483872,0.4087298101403311,0.17687074829931973,0.38286376331766503,-0.08307562701228967,0.05857916466245677,,
other,p_participated_100 - 499,p_participated_100 - 499,0.6532258064516129,0.4778739303543901,0.6054421768707483,0.49042647263197625,-0.09857840115058161,0.06978266183111703,,
other,p_participated_500 - 999,p_participated_500 - 999,0.07258064516129033,0.2604994295446275,0.10884353741496598,0.3125075714300369,0.12509318702944022,-0.0891324766606025,,
other,p_participated_1000 - 9999,p_participated_1000 - 9999,0.06451612903225806,0.2466667375479232,0.04081632653061224,0.1985409457237447,-0.1068301205684205,0.07484700185267922,,
other,p_participated_50000 - 99999,p_participated_50000 - 99999,0.0,0.0,0.0,0.0,0.0,,,
other,p_participated_100000 or more,p_participated_100000 or more,0.0,0.0,0.0,0.0,0.0,,,
other,p_participated_2023_Fewer than 50,p_participated_2023_Fewer than 50,0.008064516129032258,0.08980265101338748,0.047619047619047616,0.2136869215853441,0.23442160233106774,-0.17064811637227817,,
other,p_participated_2023_50 - 99,p_participated_2023_50 - 99,0.13709677419354838,0.34534482400809824,0.10204081632653061,0.303736860644864,-0.10838910617392787,0.07622317142800109,,
other,p_participated_2023_100 - 499,p_participated_2023_100 - 499,0.4112903225806452,0.4940638972235599,0.3401360544217687,0.4753743822296446,-0.14701000330065342,0.10378034207099081,,
other,p_participated_2023_500 - 999,p_participated_2023_500 - 999,0.31451612903225806,0.46620654698661895,0.38095238095238093,0.4872811533133917,0.13905774301802418,-0.09851423052012623,,
other,p_participated_2023_1000 - 9999,p_participated_2023_1000 - 9999,0.12903225806451613,0.3365956280719286,0.09523809523809523,0.2945470944816464,-0.10746312334154799,0.07555573121391342,,
other,p_participated_2023_50000 - 99999,p_participated_2023_50000 - 99999,0.0,0.0,0.0,0.0,0.0,,,
other,p_mandavolunt_Mandatory,p_mandavolunt_Mandatory,0.47580645161290325,0.5014403591447107,0.32653061224489793,0.47054712116275255,-0.3078377219432059,0.21708239191189854,,
other,p_mandavolunt_Voluntary,p_mandavolunt_Voluntary,0.5241935483870968,0.5014403591447107,0.673469387755102,0.47054712116275255,0.3078377219432058,-0.2170823919118985,,
other,p_year_start_2019,p_year_start_2019,0.23387096774193547,0.42500829198495227,0.09523809523809523,0.2945470944816464,-0.3849698161313101,0.2680980218775991,,
other,p_year_start_2020,p_year_start_2020,0.3064516129032258,0.46288981559275116,0.23809523809523808,0.42737384317068816,-0.15396752741091532,0.10850007961093974,,
other,p_year_start_2021,p_year_start_2021,0.2661290322580645,0.4437253777479855,0.23129251700680273,0.423100545239518,-0.08051832573964192,0.05681917367709247,,
other,p_year_start_2022,p_year_start_2022,0.1532258064516129,0.3616663071155459,0.38095238095238093,0.4872811533133917,0.5242625400042598,-0.375271017341882,,
other,p_year_start_2023,p_year_start_2023,0.04032258064516129,0.1975127267027275,0.05442176870748299,0.22762360559539407,0.06576700752292707,-0.04678367238962663,,
other,p_year_end_2020,p_year_end_2020,0.04032258064516129,0.19751272670272746,0.013605442176870748,0.11624222217746524,-0.1683968732286856,0.11657702878015294,,
other,p_year_end_2021,p_year_end_2021,0.24193548387096775,0.4299927725226497,0.12244897959183673,0.3289243403796033,-0.3156830273965178,0.22071002248354082,,
other,p_year_end_2022,p_year_end_2022,0.2661290322580645,0.44372537774798554,0.2108843537414966,0.4093311034941816,-0.12986432046648363,0.09151134765833872,,
other,p_year_end_2023,p_year_end_2023,0.21774193548387097,0.4143853096983343,0.38095238095238093,0.4872811533133917,0.3583893677392978,-0.2551539933120353,,
other,p_year_end_Ongoing,p_year_end_Ongoing,0.22580645161290322,0.4198085060437154,0.272108843537415,0.44656716700546134,0.10655586378411298,-0.0755448965636464,,
other,p_otjactivities_Yes,p_otjactivities_Yes,0.8467741935483871,0.3616663071155459,0.8639455782312925,0.3440184723917488,0.048754963321826016,-0.03440121666081409,,
other,p_otjactivities_No,p_otjactivities_No,0.1532258064516129,0.3616663071155459,0.1360544217687075,0.3440184723917488,-0.04875496332182617,0.0344012166608142,,
other,p_cost_less $500,p_cost_less $500,0.11290322580645161,0.3177583429940984,0.10884353741496598,0.31250757143003693,-0.012891200394210395,0.009108960236198359,,
other,p_cost_$501 - $1_000,p_cost_$501 - $1_000,0.16129032258064516,0.3692906136147521,0.40816326530612246,0.4931739813712738,0.5599684770221722,-0.40069378283212875,,
