category,variable,variable_label,upskilling_mean,upskilling_std,reskilling_mean,reskilling_std,cohens_d,t_statistic,p_value,significance
targeting,p_criteria_assmsmotivation,Criteria - Pre-assessment of motivation,0.12809917330741882,0.3348928391933441,0.2158273309469223,0.4118892252445221,0.22760765254497528,-2.9737774310295206,0.0030622492708235857,**
funding,p_fund_union,Union,13.132231712341309,12.94350528717041,16.076738357543945,11.252728462219238,0.24741952121257782,-2.9504949505185274,0.0033386842224602505,**
targeting,p_target_all,p_target_all,0.3057851195335388,0.46169406175613403,0.4076738655567169,0.4919922351837158,0.21178293228149414,-2.665361072152263,0.007925160996446886,**
other,p_challenge_selecting,Challenge - Selecting the right participants,0.24793387949466705,0.432708203792572,0.34292566776275635,0.47525709867477417,0.20645606517791748,-2.619173208688538,0.009060894257928899,**
other,p_challenge_supportoutsideHR,Challenge - Getting the support of other corporate managers outside HR,0.07851240038871765,0.2695336639881134,0.1390887349843979,0.3464547395706177,0.18907028436660767,-2.4980326128459023,0.012753533859165377,*
other,p_cri_individual,p_cri_individual,0.8719007968902588,0.3348928391933441,0.9304556250572205,0.25468313694000244,0.20422066748142242,-2.353534425578677,0.019074710053318504,*
targeting,p_target_topbottom,p_target_topbottom,0.3429751992225647,0.4756871163845062,0.4316546618938446,0.49590185284614563,0.1815030574798584,-2.2710218279934122,0.02355299988959623,*
targeting,p_criteria_assmskills,Criteria - Pre-assessment of knowledge/skills,0.8099173307418823,0.39317938685417175,0.8776978254318237,0.32802802324295044,0.19183628261089325,-2.2633254485790166,0.024108808796809163,*
targeting,p_target_emp,p_target_emp,0.5041322112083435,0.5010191798210144,0.5899280309677124,0.4924372732639313,0.17311416566371918,-2.132407532760449,0.0334633396110346,*
targeting,p_target_middleemp,p_target_middleemp,0.4586776793003082,0.4993222653865814,0.541966438293457,0.49883419275283813,0.16690689325332642,-2.064877632718188,0.0394462623931046,*
other,p_adv_top,p_adv_top,0.3099173605442047,0.46341773867607117,0.2350119948387146,0.42451563477516174,-0.1705549955368042,2.0620238666945383,0.0397563416771442,*
targeting,p_criteria_managerrec,Criteria - Manager's recommendation',0.041322313249111176,0.1994471251964569,0.0791366919875145,0.2702762484550476,0.15330064296722412,-2.0521166335574184,0.04057752078674563,*
other,p_ongoing,p_ongoing,0.28925618529319763,0.4543568193912506,0.36450839042663574,0.4818701446056366,0.15944479405879974,-2.004133246997055,0.04556606513292987,*
funding,p_fund_other,Other,6.404958724975586,9.04628849029541,4.985611438751221,8.755206108093262,-0.16014134883880615,1.9645360521538493,0.050032317839240295,
other,p_long,p_long,0.3264462947845459,0.4698845446109772,0.3932853639125824,0.4890660345554352,0.13863617181777954,-1.733918247121522,0.08352507448129516,
targeting,p_criteria_jobtitle,Criteria - Job Title,0.7479338645935059,0.43509891629219055,0.8009592294692993,0.39975839853286743,0.12836794555187225,-1.5531959584738533,0.1210498845112532,
other,p_challenge_learning,Challenge - Ensuring that participants learned new skills,0.3801652789115906,0.48643335700035095,0.44124701619148254,0.4971325397491455,0.12383905798196793,-1.5413571493152114,0.12384695870301117,
other,p_challenge_determreturn,Challenge - Determining financial returns of programs relative to other policies,0.1487603336572647,0.35658958554267883,0.1942446082830429,0.3960932493209839,0.119044728577137,-1.514734983779429,0.13041695495738084,
program_structure,p_part_exp,p_part_exp,72.58677673339844,19.43161964416504,74.90167999267578,18.29518699645996,0.12365894019603729,-1.5059322924561407,0.13274333784496456,
funding,p_challenge_funding,Challenge - Finding adequate resources to fund the program,0.03719008341431618,0.1896194964647293,0.06235012039542198,0.24208080768585205,0.11218801140785217,-1.4797161325535362,0.13947297462805544,
other,p_cha_during,p_cha_during,0.8305785059928894,0.3759012222290039,0.8729016780853271,0.33348318934440613,0.1210474818944931,-1.4511738700577694,0.14741859552340203,
other,p_part,p_part,64.42974853515625,20.762968063354492,66.74100494384766,18.890756607055664,0.11793147027492523,-1.423237798321062,0.15533653365647473,
other,p_cha_scale,p_cha_scale,0.5041322112083435,0.5010191798210144,0.5587530136108398,0.4971325397491455,0.10955674946308136,-1.3529216806179478,0.17669155284185822,
other,p_adv_resp_match,p_adv_resp_match,0.7190082669258118,0.4504150450229645,0.6714628338813782,0.47024545073509216,-0.10267442464828491,1.2851944135589073,0.1992948826446631,
other,p_challenge_scaling,Challenge - Scaling-up the program,0.23140496015548706,0.42260465025901794,0.2709832191467285,0.4450013339519501,0.09058485925197601,-1.1364444344963478,0.25628906895573245,
other,p_resp_top,p_resp_top,0.3099173605442047,0.46341773867607117,0.2709832191467285,0.4450013339519501,-0.08616722375154495,1.0548567286818151,0.2920137511338244,
other,p_challenge_effectiveness,Challenge - Monitoring the effectiveness of the program,0.27685949206352234,0.44837379455566406,0.311750590801239,0.4637649655342102,0.07615163922309875,-0.9508437510785166,0.3421274940210455,
targeting,p_criteria_tenure,Criteria - Tenure,0.8016529083251953,0.3995814025402069,0.7721822261810303,0.4199282228946686,-0.0714300200343132,0.8956657806073528,0.37084240062696994,
other,p_size_coarse2,p_participated_coarse==     2.0000,0.40082644628099173,0.49108160205673046,0.4364508393285372,0.49654079167150506,0.07203464716280499,-0.8940284071431247,0.3717299030101895,
program_structure,p_eligibility,p_eligibility,66.54545593261719,18.539405822753906,67.88489532470703,18.820539474487305,0.07155925780534744,-0.8890723468390905,0.37438349212472743,
other,p_challenge_convmanager,Challenge - Convincing managers to allow their employees to participate in the p,0.40082645416259766,0.4910815954208374,0.36690646409988403,0.4825396239757538,-0.06983870267868042,0.8602061573112506,0.3900906290139997,
funding,p_fund_wrk,Employee,15.512396812438965,15.005733489990234,16.525178909301758,14.434033393859863,0.06914918124675751,-0.8469065107926987,0.39746251825560885,
funding,p_fund_org,Employer,47.64462661743164,32.5233039855957,45.7505989074707,29.4106388092041,-0.06191812828183174,0.746048163952384,0.456016489533566,
targeting,p_criteria_qualifications,Criteria - Pre-existing skills/qualifications,0.8636363744735718,0.34388554096221924,0.8465228080749512,0.3608798682689667,-0.0482424832880497,0.604686163703193,0.545649490535151,
other,p_size_coarse1,p_participated_coarse==     1.0000,0.128099173553719,0.3348928460561126,0.11270983213429256,0.3166176332682151,-0.047580018642714224,0.5800723653219263,0.5621374915488777,
funding,p_fund_gov,Government,17.305784225463867,15.828354835510254,16.6618709564209,12.821568489074707,-0.045994751155376434,0.5385609451629982,0.5904725441490353,
other,p_size_coarse3,p_participated_coarse==     3.0000,0.47107438016528924,0.5001971423015396,0.45083932853717024,0.4981750499298665,-0.04055789135339587,0.5013493890388988,0.6163450452484772,
targeting,p_target_top,p_target_top,0.8099173307418823,0.39317938685417175,0.798561155796051,0.4015568792819977,-0.028496993705630302,0.3546230177629271,0.7230179528061035,
other,p_cha_support,p_cha_support,0.4628099203109741,0.4996483623981476,0.4700239896774292,0.499700129032135,0.014437345787882805,-0.17866204665787677,0.8582749130120058,
other,p_challenge_other,Challenge - Other,0.00413223123177886,0.06428243219852448,0.0047961631789803505,0.06917104870080948,0.009847847744822502,-0.12425848276845188,0.9011573759865077,
other,p_participated_100000 or more,p_participated_100000 or more,0.012396694214876033,0.11087748682425178,0.0,0.0,-0.1846021176410126,0.11180533190227897,0.9291168933845808,
other,p_participated_coarse,p_participated_coarse,2.34297513961792,0.6953701972961426,2.3381295204162598,0.6710420846939087,-0.007125206757336855,0.08734109974737894,0.93043613100302,
program_design,p_responsibility_Internal Academy,p_responsibility_Internal Academy,0.0,0.0,0.004796163069544364,0.06917104763841893,0.08713760253276531,-0.06933772486164402,0.9559287704395402,
other,p_year_end_2019,p_year_end_2019,0.0,0.0,0.004796163069544364,0.06917104763841893,0.08713760253276531,-0.06933772486164402,0.9559287704395402,
other,p_effectiveness_Not Effective,p_effectiveness_Not Effective,0.0,0.0,0.004796163069544364,0.06917104763841893,0.08713760253276531,-0.06933772486164402,0.9559287704395402,
other,p_oja,p_oja,0.9173553586006165,0.2759149968624115,0.918465256690979,0.27398332953453064,0.004040496423840523,-0.04990640739050149,0.9602168712718596,
other,p_compfull,p_compfull,0.64462810754776,0.4796178340911865,0.6450839042663574,0.47906264662742615,0.000951030058786273,-0.011765041599614213,0.9906177348562921,
funding,p_adequatefund_Overfunded,p_adequatefund_Overfunded,0.1322314049586777,0.339444231153776,0.18705035971223022,0.3904203600658614,0.14715221916248056,-0.10596117528861732,,
funding,p_adequatefund_Adequate funding,p_adequatefund_Adequate funding,0.8429752066115702,0.36457818433742084,0.7889688249400479,0.40853060035892724,-0.13742804984280355,0.09863220949716113,,
funding,p_adequatefund_Underfunded,p_adequatefund_Underfunded,0.024793388429752067,0.1558172095042217,0.023980815347721823,0.15317310348447075,-0.005271373052255325,0.0037189185319895846,,
funding,p_adequatefunddummy_Not adequately funded,p_adequatefunddummy_Not adequately funded,0.15702479338842976,0.36457818433742084,0.21103117505995203,0.40853060035892724,0.13742804984280355,-0.09863220949716113,,
funding,p_adequatefunddummy_Adequately funded,p_adequatefunddummy_Adequately funded,0.8429752066115702,0.36457818433742084,0.7889688249400479,0.40853060035892724,-0.13742804984280355,0.09863220949716113,,
program_structure,p_hourstrained_less 10 hours,p_hourstrained_less 10 hours,0.012396694214876033,0.11087748682425178,0.02158273381294964,0.14549117237696482,0.068635568779209,-0.050217561641960444,,
program_structure,p_hourstrained_10 - 49 hours,p_hourstrained_10 - 49 hours,0.1487603305785124,0.35658958648787203,0.09112709832134293,0.288135461030639,-0.18297531034816808,0.12571270356562306,,
program_structure,p_hourstrained_50 - 99 hours,p_hourstrained_50 - 99 hours,0.34710743801652894,0.4770369089237925,0.24940047961630696,0.43318573394783366,-0.21723859601550555,0.15163150703389358,,
program_structure,p_hourstrained_100 - 199 hours,p_hourstrained_100 - 199 hours,0.359504132231405,0.48084961329428194,0.3764988009592326,0.48508942536353067,0.03514646453635812,-0.024881341909619964,,
program_structure,p_hourstrained_200 - 499 hours,p_hourstrained_200 - 499 hours,0.10330578512396695,0.30498864254685953,0.19664268585131894,0.3979372889815676,0.2546090123151066,-0.18616360877494564,,
program_structure,p_hourstrained_greater 500 hours,p_hourstrained_greater 500 hours,0.028925619834710745,0.16794487167464617,0.06474820143884892,0.24637661993160156,0.16219227332749436,-0.12014040760226097,,
program_structure,p_duration_less 1 month,p_duration_less 1 month,0.07024793388429752,0.25609406599698276,0.047961630695443645,0.21394175713809221,-0.09677001538782433,0.06678557869521778,,
program_structure,p_duration_2 - 6 months,p_duration_2 - 6 months,0.6033057851239669,0.49022543451650014,0.5587529976019184,0.497132526535239,-0.09007658687379666,0.06381233270283065,,
program_structure,p_duration_7 - 12 months,p_duration_7 - 12 months,0.2727272727272727,0.44628480198336107,0.33093525179856115,0.4711150216094306,0.12594719399476775,-0.08969739933745195,,
program_structure,p_duration_ greater 12 months,p_duration_ greater 12 months,0.05371900826446281,0.2259296414233891,0.06235011990407674,0.24208080780184785,0.03652847156084457,-0.026065599784402104,,
program_structure,p_comphours_Entirely compensated hours,p_comphours_Entirely compensated hours,0.6446280991735537,0.47961783078353176,0.645083932853717,0.4790626415960203,0.0009511071682619609,-0.0006724305784318077,,
program_structure,p_comphours_Partly compensated hours,p_comphours_Partly compensated hours,0.32231404958677684,0.46833112435802715,0.3381294964028777,0.4736411256243259,0.03352859473991013,-0.023743867212905185,,
program_structure,p_comphours_Uncompensated hours,p_comphours_Uncompensated hours,0.03305785123966942,0.17915821133606913,0.016786570743405275,0.1286252570154807,-0.10908372866614129,0.07377606339091626,,
program_design,p_advocacy_Board of Directors,p_advocacy_Board of Directors,0.0743801652892562,0.262932370844951,0.05515587529976019,0.22855847839957844,-0.07952604611012841,0.055181095957339964,,
program_design,p_advocacy_C-Suite Leaders excluding HR,p_advocacy_C-Suite Leaders excluding HR,0.23553719008264462,0.42521354247300863,0.17985611510791366,0.3845289056070705,-0.13922575355834302,0.09712437020485729,,
program_design,p_advocacy_HR Leaders,p_advocacy_HR Leaders,0.47520661157024796,0.5004199052953997,0.6378896882494005,0.48118779049882693,0.33314136495412633,-0.2343344184168973,,
program_design,p_advocacy_Business Unit/Subsidiary/Function Leaders,p_advocacy_Business Unit/Subsidiary/Function Leaders,0.12396694214876033,0.3302268284660463,0.045563549160671464,0.20878709116555355,-0.30154443586939417,0.20067723445166058,,
program_design,p_advocacy_Middle Managers and/or front-line supervisors,p_advocacy_Middle Managers and/or front-line supervisors,0.0743801652892562,0.26293237084495097,0.050359712230215826,0.21894878903329829,-0.10176582570750928,0.0702028379015075,,
program_design,p_advocacy_Employees (salaried and/or hourly wage),p_advocacy_Employees (salaried and/or hourly wage),0.012396694214876033,0.11087748682425178,0.023980815347721823,0.15317310348447075,0.083243624458119,-0.06126179800542405,,
program_design,p_advocacy_Unclear who is the primary advocate,p_advocacy_Unclear who is the primary advocate,0.004132231404958678,0.06428243465332252,0.007194244604316547,0.08461475574551237,0.039369530672184315,-0.028815341562470818,,
program_design,p_advocacy_hier_Top Management,p_advocacy_hier_Top Management,0.30991735537190085,0.4634177486232427,0.23501199040767387,0.4245156316209097,-0.17055498569904606,0.1191876143664381,,
program_design,p_advocacy_hier_HR,p_advocacy_hier_HR,0.47520661157024796,0.5004199052953997,0.6378896882494005,0.48118779049882693,0.33314136495412633,-0.2343344184168973,,
program_design,p_advocacy_hier_BU and Middle Management,p_advocacy_hier_BU and Middle Management,0.19834710743801653,0.39958141398516867,0.09592326139088729,0.2948397117680921,-0.30387218074897615,0.20625679993125026,,
program_design,p_advocacy_hier_Employees and Others,p_advocacy_hier_Employees and Others,0.01652892561983471,0.1277621671662112,0.03117505995203837,0.17399936602326688,0.09233950691898955,-0.06784767098753651,,
program_design,p_responsibility_Board of Directors,p_responsibility_Board of Directors,0.05785123966942149,0.23394579154197145,0.0407673860911271,0.19798840800159692,-0.08062678233132106,0.05574213256109024,,
program_design,p_responsibility_C-Suite Leaders_ excluding HR,p_responsibility_C-Suite Leaders_ excluding HR,0.25206611570247933,0.4350989153629263,0.2302158273381295,0.4214765727576191,-0.05122873893910839,0.03607045459124118,,
program_design,p_responsibility_HR Leaders,p_responsibility_HR Leaders,0.45454545454545453,0.4989615772799141,0.5755395683453237,0.4948545425297348,0.2437603522737582,-0.17217476368518156,,
program_design,p_responsibility_Business Unit/Subsidiary/Function Leaders,p_responsibility_Business Unit/Subsidiary/Function Leaders,0.15289256198347106,0.3606297811212813,0.0671462829736211,0.2505757988188376,-0.28993742390301713,0.19526049703133883,,
program_design,p_responsibility_Middle Managers and/or front-line supervisors,p_responsibility_Middle Managers and/or front-line supervisors,0.06611570247933884,0.24899923145018435,0.06474820143884892,0.24637661993160156,-0.0055287890615990775,0.0039039275140217602,,
program_design,p_responsibility_Employees (salaried and/or hourly wage),p_responsibility_Employees (salaried and/or hourly wage),0.01652892561983471,0.1277621671662112,0.016786570743405275,0.1286252570154807,0.002007999857489438,-0.001421142884300086,,
program_design,p_responsibility_hier_Top Management,p_responsibility_hier_Top Management,0.30991735537190085,0.4634177486232427,0.2709832134292566,0.44500134205311354,-0.08616722001584311,0.060599651272898236,,
program_design,p_responsibility_hier_HR,p_responsibility_hier_HR,0.45454545454545453,0.4989615772799141,0.5755395683453237,0.4948545425297348,0.2437603522737582,-0.17217476368518156,,
program_design,p_responsibility_hier_BU and Middle Management,p_responsibility_hier_BU and Middle Management,0.2190082644628099,0.41443138059999873,0.13189448441247004,0.33878247558392743,-0.23650330335302347,0.16274367996263006,,
program_design,p_responsibility_hier_Employees and Others,p_responsibility_hier_Employees and Others,0.01652892561983471,0.1277621671662112,0.02158273381294964,0.1454911723769648,0.036292999879312934,-0.02610093689324924,,
targeting,p_criteria_other,Criteria - Other,0.0,0.0,0.0,0.0,0.0,,,
targeting,p_targetemp_c_Not Selected,p_targetemp_c_Not Selected,0.7107438016528925,0.45435680732647854,0.6810551558752997,0.4666274656104749,-0.06423830804384709,0.045584230577176824,,
targeting,p_targetemp_c_Selected,p_targetemp_c_Selected,0.2892561983471074,0.45435680732647854,0.31894484412470026,0.4666274656104749,0.0642383080438472,-0.0455842305771769,,
targeting,p_targetemp_bul_Not Selected,p_targetemp_bul_Not Selected,0.2892561983471074,0.4543568073264786,0.2949640287769784,0.4565743695751665,0.012523703575699813,-0.008861336061157084,,
targeting,p_targetemp_bul_Selected,p_targetemp_bul_Selected,0.7107438016528925,0.45435680732647854,0.7050359712230215,0.4565743695751665,-0.012523703575699813,0.008861336061157086,,
targeting,p_targetemp_mm_Not Selected,p_targetemp_mm_Not Selected,0.35537190082644626,0.4796178307835317,0.1630695443645084,0.36987286986678797,-0.4650312405871925,0.31750219729538653,,
targeting,p_targetemp_mm_Selected,p_targetemp_mm_Selected,0.6446280991735537,0.47961783078353176,0.8369304556354916,0.36987286986678797,0.4650312405871926,-0.31750219729538665,,
targeting,p_targetemp_emp_Not Selected,p_targetemp_emp_Not Selected,0.49586776859504134,0.501019159523803,0.41007194244604317,0.49243727109723223,-0.17311418193687486,0.1221282487660373,,
targeting,p_targetemp_emp_Selected,p_targetemp_emp_Selected,0.5041322314049587,0.501019159523803,0.5899280575539568,0.49243727109723223,0.17311418193687486,-0.1221282487660373,,
targeting,p_targetfunc_leg_Not Selected,p_targetfunc_leg_Not Selected,0.8801652892561983,0.3254412477869382,0.829736211031175,0.3763158675516967,-0.14066942866016605,0.10136101147335164,,
targeting,p_targetfunc_leg_Selected,p_targetfunc_leg_Selected,0.11983471074380166,0.3254412477869382,0.17026378896882494,0.3763158675516967,0.14066942866016602,-0.10136101147335161,,
targeting,p_targetfunc_hr_Not Selected,p_targetfunc_hr_Not Selected,0.3305785123966942,0.4713964379310087,0.2637889688249401,0.441215577839247,-0.14759457668933637,0.10344271977084014,,
targeting,p_targetfunc_hr_Selected,p_targetfunc_hr_Selected,0.6694214876033058,0.4713964379310087,0.7362110311750599,0.441215577839247,0.14759457668933637,-0.10344271977084014,,
targeting,p_targetfunc_adm_Not Selected,p_targetfunc_adm_Not Selected,0.7520661157024794,0.43270818960740076,0.6330935251798561,0.48253962908331227,-0.25592038987535415,0.18356102122875684,,
targeting,p_targetfunc_adm_Selected,p_targetfunc_adm_Selected,0.24793388429752067,0.4327081896074008,0.3669064748201439,0.48253962908331227,0.25592038987535387,-0.18356102122875667,,
targeting,p_targetfunc_it_Not Selected,p_targetfunc_it_Not Selected,0.5619834710743802,0.49717145132018453,0.30455635491606714,0.4607720917051875,-0.5425818174682366,0.37976600272855704,,
targeting,p_targetfunc_it_Selected,p_targetfunc_it_Selected,0.4380165289256198,0.49717145132018453,0.6954436450839329,0.4607720917051875,0.5425818174682366,-0.37976600272855704,,
targeting,p_targetfunc_op_Not Selected,p_targetfunc_op_Not Selected,0.5619834710743802,0.49717145132018453,0.5995203836930456,0.4905841888384847,0.07613812315226386,-0.05374206770121809,,
targeting,p_targetfunc_op_Selected,p_targetfunc_op_Selected,0.4380165289256198,0.49717145132018453,0.40047961630695444,0.4905841888384847,-0.07613812315226375,0.05374206770121801,,
targeting,p_targetfunc_mrksal_Not Selected,p_targetfunc_mrksal_Not Selected,0.6322314049586777,0.4831973173294389,0.539568345323741,0.49903060426748647,-0.18785019509356515,0.13339911260459983,,
targeting,p_targetfunc_mrksal_Selected,p_targetfunc_mrksal_Selected,0.3677685950413223,0.4831973173294389,0.460431654676259,0.49903060426748647,0.18785019509356515,-0.13339911260459983,,
targeting,p_targetfunc_rd_Not Selected,p_targetfunc_rd_Not Selected,0.8677685950413223,0.339444231153776,0.7817745803357314,0.4135374099745284,-0.22163106276505296,0.16073350670198522,,
targeting,p_targetfunc_rd_Selected,p_targetfunc_rd_Selected,0.1322314049586777,0.339444231153776,0.2182254196642686,0.4135374099745285,0.221631062765053,-0.16073350670198525,,
targeting,p_targetfunc_accfin_Not Selected,p_targetfunc_accfin_Not Selected,0.7603305785123967,0.4277664346691305,0.5611510791366906,0.4968425484855454,-0.4213852704541735,0.3038036027623782,,
targeting,p_targetfunc_accfin_Selected,p_targetfunc_accfin_Selected,0.2396694214876033,0.4277664346691305,0.43884892086330934,0.49684254848554543,0.42138527045417334,-0.30380360276237806,,
targeting,p_targetfunc_cust_Not Selected,p_targetfunc_cust_Not Selected,0.768595041322314,0.422604659698099,0.6067146282973621,0.48906602275892086,-0.3475399788154489,0.25044959809858036,,
targeting,p_targetfunc_cust_Selected,p_targetfunc_cust_Selected,0.23140495867768596,0.422604659698099,0.3932853717026379,0.48906602275892086,0.3475399788154489,-0.25044959809858036,,
other,p_participated_Fewer than 50,p_participated_Fewer than 50,0.012396694214876033,0.11087748682425178,0.03117505995203837,0.17399936602326688,0.12203097938709166,-0.0910139633223312,,
other,p_participated_50 - 99,p_participated_50 - 99,0.11570247933884298,0.3205307487694284,0.0815347721822542,0.27398333814532966,-0.11704435393447066,0.0810292120933438,,
other,p_participated_100 - 499,p_participated_100 - 499,0.40082644628099173,0.49108160205673046,0.4364508393285372,0.49654079167150506,0.07203464716280499,-0.05101112577279686,,
other,p_participated_500 - 999,p_participated_500 - 999,0.21487603305785125,0.41158758656560995,0.2685851318944844,0.4437560000347821,0.12425927111920884,-0.08873916540997714,,
other,p_participated_1000 - 9999,p_participated_1000 - 9999,0.2190082644628099,0.41443138059999873,0.14388489208633093,0.3513945653598978,-0.1999303078926582,0.13825909886581414,,
other,p_participated_10000 - 49999,p_participated_10000 - 49999,0.02066115702479339,0.14254204031354056,0.03117505995203837,0.17399936602326688,0.06443682497785802,-0.04674276517709774,,
other,p_participated_50000 - 99999,p_participated_50000 - 99999,0.004132231404958678,0.06428243465332252,0.007194244604316547,0.08461475574551236,0.03936953067218433,-0.02881534156247082,,
other,p_participated_2023_Fewer than 50,p_participated_2023_Fewer than 50,0.008264462809917356,0.09072028677816621,0.016786570743405275,0.1286252570154807,0.07336124733441271,-0.054143143445434014,,
other,p_participated_2023_50 - 99,p_participated_2023_50 - 99,0.07024793388429752,0.25609406599698276,0.03836930455635491,0.19231691547703683,-0.14630581075789387,0.0995381426902338,,
other,p_participated_2023_100 - 499,p_participated_2023_100 - 499,0.23140495867768596,0.422604659698099,0.21342925659472423,0.4102203798050247,-0.04333519139267087,0.030521022185673204,,
other,p_participated_2023_500 - 999,p_participated_2023_500 - 999,0.2892561983471074,0.45435680732647854,0.35731414868105515,0.4797840856696204,0.14461447336936392,-0.10299606879558271,,
other,p_participated_2023_1000 - 9999,p_participated_2023_1000 - 9999,0.33884297520661155,0.4742973664679305,0.302158273381295,0.459745063014539,-0.07886876514538037,0.05553677846557477,,
other,p_participated_2023_10000 - 49999,p_participated_2023_10000 - 49999,0.045454545454545456,0.2087306032432486,0.045563549160671464,0.20878709116555355,0.000522132492063578,-0.0003692167307058446,,
other,p_participated_2023_50000 - 99999,p_participated_2023_50000 - 99999,0.012396694214876033,0.11087748682425178,0.023980815347721823,0.15317310348447075,0.083243624458119,-0.06126179800542405,,
other,p_participated_2023_100000 or more,p_participated_2023_100000 or more,0.004132231404958678,0.06428243465332252,0.002398081534772182,0.04897021068743917,-0.031482158019337486,0.021459501586002197,,
other,p_mandavolunt_Mandatory,p_mandavolunt_Mandatory,0.5247933884297521,0.5004199052953997,0.3932853717026379,0.48906602275892086,-0.2666092909442546,0.18794423772876825,,
other,p_mandavolunt_Voluntary,p_mandavolunt_Voluntary,0.47520661157024796,0.5004199052953996,0.6067146282973621,0.48906602275892086,0.26660929094425456,-0.18794423772876817,,
other,p_year_start_2019,p_year_start_2019,0.17768595041322313,0.3830403818902604,0.1342925659472422,0.3413759499428888,-0.12147386567076807,0.08457327916444535,,
other,p_year_start_2020,p_year_start_2020,0.24380165289256198,0.43026433291620775,0.2038369304556355,0.40333305129567343,-0.09666957054375949,0.06776554320385887,,
other,p_year_start_2021,p_year_start_2021,0.3140495867768595,0.46509817553248467,0.2182254196642686,0.4135374099745285,-0.2212190332920949,0.1539695229601475,,
other,p_year_start_2022,p_year_start_2022,0.2066115702479339,0.40571345634851014,0.36211031175059955,0.48118779049882693,0.3417864614213974,-0.2470584629537387,,
other,p_year_start_2023,p_year_start_2023,0.05785123966942149,0.23394579154197145,0.0815347721822542,0.27398333814532966,0.09108568984790981,-0.06573751927935716,,
other,p_year_end_2020,p_year_end_2020,0.024793388429752067,0.1558172095042217,0.016786570743405275,0.1286252570154807,-0.05751283069159021,0.039628263040708864,,
other,p_year_end_2021,p_year_end_2021,0.1652892561983471,0.3722112334289909,0.05995203836930456,0.23768312292824165,-0.3579711099689235,0.2385207450239316,,
other,p_year_end_2022,p_year_end_2022,0.23553719008264462,0.42521354247300863,0.1630695443645084,0.36987286986678797,-0.1852997407500167,0.12858649594090205,,
other,p_year_end_2023,p_year_end_2023,0.28512396694214875,0.4524091632123204,0.3908872901678657,0.48853532001337613,0.22237763120613974,-0.15884232429000975,,
other,p_year_end_Ongoing,p_year_end_Ongoing,0.2892561983471074,0.45435680732647854,0.3645083932853717,0.48187016539683775,0.15944476165401664,-0.11362282108333858,,
other,p_otjactivities_Yes,p_otjactivities_Yes,0.9173553719008265,0.2759149805760692,0.9184652278177458,0.27398333814532966,0.0040403431599087755,-0.002854279696743531,,
other,p_otjactivities_No,p_otjactivities_No,0.08264462809917356,0.2759149805760692,0.0815347721822542,0.27398333814532966,-0.004040343159909129,0.0028542796967437807,,
other,p_cost_less $500,p_cost_less $500,0.1115702479338843,0.31548949851850366,0.08872901678657075,0.2846937726400783,-0.07707204177915947,0.05375014901901141,,
other,p_cost_$501 - $1_000,p_cost_$501 - $1_000,0.19421487603305784,0.39641495520129655,0.3261390887290168,0.4693619951923019,0.29712817346930726,-0.2147323047689352,,
